STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/22/2018,2.91,0.22,0.7,0,33,35,31,140,280,8.9,11,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/23/2018,11.41,0.09,0,0,34,47,29,190,200,21,25.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/24/2018,6.49,0,0,0,41,44,29,310,300,18.1,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/25/2018,9.4,0.37,0,0,39,51,33,150,160,23.9,32,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/26/2018,11.86,0,0,0,40,48,31,260,260,23,29.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/27/2018,6.71,0,0,0,39,56,26,270,260,21,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/28/2018,9.84,0.02,0,0,48,64,38,220,220,31.1,40.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/1/2018,5.59,0.12,0,0,40,48,33,60,90,15,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/2/2018,14.76,1.45,16.7,5.9,31,35,28,330,320,23.9,35.1,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/3/2018,10.74,0.01,0.4,16.1,30,34,28,300,310,18.1,23,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/4/2018,12.3,0,0,13,32,33,28,300,300,19.9,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/5/2018,8.72,0,0,11,29,34,26,300,330,17,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/6/2018,7.38,0.12,0.2,9.8,32,42,28,80,90,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/7/2018,8.5,0.02,0.1,5.9,33,34,31,80,90,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/8/2018,10.51,0.01,0.2,3.9,31,33,25,260,260,23,29.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/9/2018,14.32,0.27,3.5,3.9,29,35,25,270,300,28,35.1,1,1,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/10/2018,14.09,0.07,3.1,7.9,29,33,26,280,260,25.1,31.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/11/2018,7.16,0,0,5.9,29,30,20,260,290,16.1,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/12/2018,4.25,0.14,1.4,5.1,25,34,16,120,110,12.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/13/2018,12.08,0.2,3.2,5.9,29,32,27,270,270,23,27.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/14/2018,14.54,0.38,11.8,9.1,29,30,27,270,270,29.1,35.1,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/15/2018,16.11,0,1.6,20.1,29,36,23,260,270,23.9,30,,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/16/2018,16.11,0.02,1.4,18.9,26,31,22,270,280,29.1,36.9,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/17/2018,15.21,0,0,16.9,27,35,16,270,300,29.1,38,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/18/2018,3.58,0,0,11.8,21,33,9,250,280,10.1,13,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/19/2018,6.04,0,0,11,24,29,14,320,310,13,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/20/2018,4.03,0,0,9.8,21,37,8,310,310,12.1,13,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/21/2018,5.14,0,0,7.9,27,38,16,310,320,16.1,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/22/2018,10.96,0,0,7.1,31,37,26,290,280,19.9,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/23/2018,10.51,0,0,5.9,32,37,26,270,270,21,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/24/2018,9.62,0,0,3.9,29,31,20,300,300,17,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/25/2018,5.37,0,0,3.1,27,41,18,100,100,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/26/2018,7.61,0,0,1.2,34,44,23,80,100,15,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/27/2018,10.74,0.21,0,1.2,36,44,30,160,140,23,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/28/2018,3.13,0.11,0,0,38,44,34,130,160,8.1,8.9,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/29/2018,5.82,0.41,0,0,42,52,39,70,80,10.1,13,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/30/2018,11.86,0.32,0,0,42,52,32,260,270,21,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/31/2018,11.86,0,0,0,38,54,26,200,180,36,46.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/1/2018,13.42,0.09,0,0,40,52,27,280,290,28,38.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/2/2018,3.58,0,0,0,35,45,26,250,250,14.1,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/3/2018,8.05,0.11,0,0,36,44,31,110,110,16.1,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/4/2018,21.03,0.16,0.3,0,44,55,26,250,250,46.1,57.9,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/5/2018,13.65,0.01,0.7,1.2,29,35,23,290,280,31.1,42.1,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/6/2018,14.32,0.09,0.4,0,31,47,21,250,210,30,40.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/7/2018,14.32,0,0.1,0,31,34,24,280,270,25.1,31.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/8/2018,11.41,0,0,0,28,35,23,290,300,25.9,35.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/9/2018,4.7,0,0,0,30,39,19,20,250,13,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/10/2018,5.59,0.05,0.1,0,33,39,28,310,300,17,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/11/2018,7.83,0.02,0,0,35,49,24,220,220,21,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/12/2018,7.61,0.15,0,0,39,58,27,280,290,23,32,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/13/2018,5.59,0,0,0,46,53,40,270,300,17,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/14/2018,9.4,0.01,0,0,41,42,33,80,80,23,30,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/15/2018,16.33,0.1,0,0,33,35,26,90,90,23,29.1,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/16/2018,17.67,0.72,0,0,38,44,34,90,80,38.9,50.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/17/2018,13.42,0.05,0.1,0,35,40,29,250,250,25.9,32,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/18/2018,13.42,0.01,0.2,0,35,41,32,250,240,23,30,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/19/2018,11.18,0.08,0.6,0,35,38,30,290,310,21,27.1,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/20/2018,11.41,0,0,1.2,34,43,30,280,270,19.9,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/21/2018,8.05,0,0,0,40,54,29,280,310,19.9,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/22/2018,4.92,0,0,0,44,60,28,320,290,17,21.9,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/23/2018,4.7,0,0,0,49,70,29,350,340,17,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/24/2018,10.29,0,0,0,60,72,46,190,160,18.1,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/25/2018,7.61,0.15,0,0,54,56,48,280,60,14.1,18.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/26/2018,11.63,0.01,0,0,47,56,38,250,250,23,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/27/2018,5.59,0,0,0,46,62,33,140,170,15,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/28/2018,7.61,0.48,0,0,51,59,39,280,300,19.9,23.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/29/2018,13.42,0.17,0,0,38,42,34,300,310,23,29.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/30/2018,12.3,0.02,0,0,44,61,35,290,270,23.9,32,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/1/2018,4.92,0,0,0,54,77,32,280,270,15,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/2/2018,11.41,0.03,0,0,69,88,49,250,260,25.9,34,,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/3/2018,6.49,0.06,0,0,69,82,60,250,270,21,25.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/4/2018,14.54,0.24,0,0,67,84,50,250,260,40,52.1,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/5/2018,7.61,0,0,0,60,75,43,270,270,19.9,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/6/2018,4.03,0,0,0,63,70,56,170,180,14.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/7/2018,5.37,0.01,0,0,58,65,42,290,340,16.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/8/2018,3.36,0,0,0,56,76,38,10,40,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/9/2018,5.82,0,0,0,66,82,49,140,240,16.1,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/10/2018,14.54,0.06,0,0,67,76,51,300,280,23.9,36.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/11/2018,8.28,0,0,0,51,53,44,290,310,16.1,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/12/2018,4.7,0.01,0,0,47,53,41,60,60,12.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/13/2018,8.5,0,0,0,52,71,38,190,190,19.9,23,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/14/2018,2.91,0,0,0,62,76,48,260,240,14.1,19,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/15/2018,6.49,0.38,0,0,63,72,53,340,330,25.1,30,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/16/2018,6.04,0,0,0,60,76,51,190,170,16.1,19.9,1,1,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/17/2018,5.82,0,0,0,65,78,54,310,340,16.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/18/2018,7.61,0,0,0,60,71,47,80,100,15,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/19/2018,9.17,0.44,0,0,55,64,48,150,150,19.9,25.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/20/2018,8.5,0.14,0,0,62,66,50,280,280,18.1,23,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/21/2018,3.36,0,0,0,59,75,44,230,260,10.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/22/2018,6.71,0.49,0,0,60,68,55,180,190,14.1,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/23/2018,8.28,0,0,0,63,76,55,270,270,23,28,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/24/2018,4.47,0,0,0,65,79,47,260,260,15,18.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/25/2018,7.38,0,0,0,71,84,57,260,260,18.1,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/26/2018,4.7,0,0,0,72,83,58,270,270,16.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/27/2018,8.72,0.04,0,0,68,71,58,80,80,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/28/2018,6.26,0,0,0,67,84,56,310,340,13,18.1,,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/29/2018,2.91,0,0,0,72,86,59,340,320,14.1,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/30/2018,10.51,0,0,0,74,90,60,160,150,21,29.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,5/31/2018,11.41,0,0,0,74,81,66,170,170,21,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/1/2018,3.8,1.33,0,0,75,86,66,300,290,31.1,36,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/2/2018,8.5,0,0,0,67,73,58,290,290,14.1,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/3/2018,9.84,0.37,0,0,62,70,55,130,170,21.9,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/4/2018,11.18,0.18,0,0,61,70,52,250,280,28,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/5/2018,10.96,0.03,0,0,56,63,52,280,260,21,25.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/6/2018,6.04,0,0,0,56,64,48,330,300,14.1,17,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/7/2018,5.14,0,0,0,59,72,48,270,270,16.1,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/8/2018,5.14,0,0,0,66,76,53,340,340,16.1,19,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/9/2018,3.8,0,0,0,63,76,50,330,340,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/10/2018,5.82,0,0,0,65,78,54,350,360,14.1,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/11/2018,5.14,0,0,0,64,77,50,330,90,14.1,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/12/2018,8.72,0,0,0,67,81,49,230,200,19.9,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/13/2018,10.74,0.15,0,0,71,82,63,300,290,30,40,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/14/2018,13.65,0,0,0,64,66,53,280,280,32,42.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/15/2018,8.28,0,0,0,63,75,52,300,300,17,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/16/2018,3.8,0,0,0,67,82,48,260,260,14.1,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/17/2018,3.13,0,0,0,72,90,55,50,20,10.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/18/2018,13.2,0.33,0,0,80,94,70,250,300,29.1,36,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/19/2018,8.5,0,0,0,69,73,57,320,320,16.1,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/20/2018,1.57,0,0,0,63,76,51,320,250,6.9,8.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/21/2018,5.37,0,0,0,64,74,52,330,320,17,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/22/2018,6.71,0.04,0,0,63,79,46,160,160,16.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/23/2018,8.5,0,0,0,66,69,58,110,110,18.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/24/2018,5.37,0.06,0,0,63,72,58,320,330,19.9,23,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/25/2018,10.07,0,0,0,64,72,50,330,320,19.9,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/26/2018,5.37,0,0,0,63,80,46,40,140,13,17,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/27/2018,6.71,1.06,0,0,66,68,62,150,180,14.1,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/28/2018,5.82,0,0,0,70,78,63,330,330,16.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/29/2018,8.05,0,0,0,74,85,64,280,270,19.9,29.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,6/30/2018,7.61,0,0,0,78,92,60,250,240,21.9,25.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/1/2018,5.82,0,0,0,83,94,72,260,260,13,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/2/2018,6.26,0.13,0,0,83,95,73,310,310,23.9,30,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/3/2018,4.47,0,0,0,78,87,68,330,330,13,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/4/2018,4.25,0,0,0,77,94,62,190,200,16.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/5/2018,8.05,1.01,0,0,81,91,71,250,260,38,47,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/6/2018,12.97,0,0,0,74,77,56,290,330,23.9,32,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/7/2018,3.13,0,0,0,64,79,50,320,310,12.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/8/2018,4.03,0,0,0,69,84,54,260,280,13,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/9/2018,5.82,0,0,0,74,88,57,270,280,15,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/10/2018,7.83,0,0,0,76,85,64,300,280,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,7/11/2018,7.16,0,0,0,72,80,59,330,320,18.1,23,,,,,,,,
